trial,msg_len,flip_pos,beta,alpha,p_percent
14218,128,46,73,64,40.55555555555556
14219,128,32,78,67,43.333333333333336
14220,128,34,84,63,46.666666666666664
14221,128,27,88,46,48.888888888888886
14222,128,97,86,66,47.77777777777778
14223,128,21,79,56,43.888888888888886
14224,128,67,87,64,48.333333333333336
14225,128,10,89,55,49.44444444444444
14226,128,94,80,57,44.44444444444444
14227,128,104,82,75,45.55555555555556
14228,128,14,85,66,47.22222222222222
14229,128,46,80,60,44.44444444444444
14230,128,19,84,48,46.666666666666664
14231,128,67,75,71,41.66666666666667
14232,128,50,80,54,44.44444444444444
14233,128,83,91,60,50.55555555555556
14234,128,3,87,56,48.333333333333336
14235,128,33,81,76,45.0
14236,128,10,82,63,45.55555555555556
14237,128,14,93,52,51.66666666666667
14238,128,65,85,49,47.22222222222222
14239,128,89,91,65,50.55555555555556
14240,128,57,91,71,50.55555555555556
14241,128,117,87,59,48.333333333333336
14242,128,82,88,60,48.888888888888886
14243,128,126,81,64,45.0
14244,128,0,83,64,46.111111111111114
14245,128,53,87,60,48.333333333333336
14246,128,11,80,85,44.44444444444444
14247,128,57,78,67,43.333333333333336
14248,128,80,94,53,52.22222222222223
14249,128,95,95,53,52.77777777777778
14250,128,35,74,52,41.11111111111111
14251,128,113,87,66,48.333333333333336
14252,128,41,82,60,45.55555555555556
14253,128,108,78,77,43.333333333333336
14254,128,0,101,52,56.111111111111114
14255,128,27,84,58,46.666666666666664
14256,128,13,88,62,48.888888888888886
14257,128,36,79,66,43.888888888888886
14258,128,25,86,43,47.77777777777778
14259,128,87,86,76,47.77777777777778
14260,128,95,99,58,55.00000000000001
14261,128,63,75,67,41.66666666666667
14262,128,0,83,56,46.111111111111114
14263,128,108,86,49,47.77777777777778
14264,128,70,96,65,53.333333333333336
14265,128,125,76,72,42.22222222222222
14266,128,56,89,56,49.44444444444444
14267,128,44,86,67,47.77777777777778
14268,128,18,84,54,46.666666666666664
14269,128,51,85,65,47.22222222222222
14270,128,77,77,60,42.77777777777778
14271,128,1,83,63,46.111111111111114
14272,128,70,76,50,42.22222222222222
14273,128,75,90,60,50.0
14274,128,72,88,53,48.888888888888886
14275,128,33,86,59,47.77777777777778
14276,128,104,86,70,47.77777777777778
14277,128,41,85,59,47.22222222222222
14278,128,25,86,56,47.77777777777778
14279,128,109,82,58,45.55555555555556
14280,128,94,87,52,48.333333333333336
14281,128,127,74,64,41.11111111111111
14282,128,16,93,68,51.66666666666667
14283,128,116,78,57,43.333333333333336
14284,128,45,91,59,50.55555555555556
14285,128,81,91,67,50.55555555555556
14286,128,84,95,64,52.77777777777778
14287,128,106,86,55,47.77777777777778
14288,128,110,90,65,50.0
14289,128,12,82,83,45.55555555555556
14290,128,97,82,53,45.55555555555556
14291,128,90,88,73,48.888888888888886
14292,128,52,84,61,46.666666666666664
14293,128,94,92,63,51.11111111111111
14294,128,13,78,68,43.333333333333336
14295,128,108,82,70,45.55555555555556
14296,128,47,89,59,49.44444444444444
14297,128,4,89,70,49.44444444444444
14298,128,94,89,60,49.44444444444444
14299,128,54,102,55,56.666666666666664
14300,128,105,83,70,46.111111111111114
14301,128,18,91,60,50.55555555555556
14302,128,75,76,57,42.22222222222222
14303,128,102,97,53,53.888888888888886
14304,128,34,89,67,49.44444444444444
14305,128,71,95,51,52.77777777777778
14306,128,87,80,69,44.44444444444444
14307,128,23,76,50,42.22222222222222
14308,128,76,77,45,42.77777777777778
14309,128,87,81,50,45.0
14310,128,8,92,45,51.11111111111111
14311,128,20,86,64,47.77777777777778
14312,128,80,92,53,51.11111111111111
14313,128,0,80,72,44.44444444444444
14314,128,75,78,62,43.333333333333336
14315,128,47,82,68,45.55555555555556
14316,128,118,86,69,47.77777777777778
14317,128,94,89,61,49.44444444444444
14318,128,51,88,51,48.888888888888886
14319,128,46,83,61,46.111111111111114
14320,128,127,93,61,51.66666666666667
14321,128,80,99,51,55.00000000000001
14322,128,106,86,64,47.77777777777778
14323,128,53,83,59,46.111111111111114
14324,128,120,91,61,50.55555555555556
14325,128,13,85,67,47.22222222222222
14326,128,42,84,55,46.666666666666664
14327,128,0,87,84,48.333333333333336
14328,128,29,77,63,42.77777777777778
14329,128,112,88,66,48.888888888888886
14330,128,68,85,60,47.22222222222222
14331,128,107,87,57,48.333333333333336
14332,128,85,85,61,47.22222222222222
14333,128,2,97,54,53.888888888888886
14334,128,72,91,65,50.55555555555556
14335,128,1,91,80,50.55555555555556
14336,128,25,87,77,48.333333333333336
14337,128,126,80,61,44.44444444444444
14338,128,100,92,65,51.11111111111111
14339,128,107,93,55,51.66666666666667
14340,128,78,86,67,47.77777777777778
14341,128,5,96,53,53.333333333333336
14342,128,32,81,58,45.0
14343,128,95,81,54,45.0
14344,128,113,72,66,40.0
14345,128,87,88,55,48.888888888888886
14346,128,111,92,59,51.11111111111111
14347,128,85,82,61,45.55555555555556
14348,128,18,82,57,45.55555555555556
14349,128,94,100,66,55.55555555555556
14350,128,91,77,67,42.77777777777778
14351,128,27,88,60,48.888888888888886
14352,128,57,81,49,45.0
14353,128,97,99,65,55.00000000000001
14354,128,111,91,49,50.55555555555556
14355,128,21,85,51,47.22222222222222
14356,128,32,94,57,52.22222222222223
14357,128,121,85,64,47.22222222222222
14358,128,30,84,55,46.666666666666664
14359,128,113,95,49,52.77777777777778
14360,128,43,101,54,56.111111111111114
14361,128,50,84,62,46.666666666666664
14362,128,17,93,60,51.66666666666667
14363,128,39,86,54,47.77777777777778
14364,128,34,91,62,50.55555555555556
14365,128,73,83,56,46.111111111111114
14366,128,34,96,46,53.333333333333336
14367,128,71,86,57,47.77777777777778
14368,128,39,76,66,42.22222222222222
14369,128,102,76,62,42.22222222222222
14370,128,113,84,52,46.666666666666664
14371,128,28,71,58,39.44444444444444
14372,128,20,82,80,45.55555555555556
14373,128,36,88,57,48.888888888888886
14374,128,93,88,52,48.888888888888886
14375,128,37,80,77,44.44444444444444
14376,128,29,80,52,44.44444444444444
14377,128,111,94,64,52.22222222222223
14378,128,85,88,76,48.888888888888886
14379,128,96,80,51,44.44444444444444
14380,128,0,82,70,45.55555555555556
14381,128,27,86,51,47.77777777777778
14382,128,70,95,64,52.77777777777778
14383,128,123,82,64,45.55555555555556
14384,128,91,82,48,45.55555555555556
14385,128,40,88,66,48.888888888888886
14386,128,9,77,62,42.77777777777778
14387,128,79,82,76,45.55555555555556
14388,128,12,93,58,51.66666666666667
14389,128,48,86,70,47.77777777777778
14390,128,116,89,82,49.44444444444444
14391,128,97,85,55,47.22222222222222
14392,128,88,80,58,44.44444444444444
14393,128,5,80,60,44.44444444444444
14394,128,116,81,79,45.0
14395,128,94,92,46,51.11111111111111
14396,128,52,96,65,53.333333333333336
14397,128,63,86,52,47.77777777777778
14398,128,36,86,63,47.77777777777778
14399,128,105,97,52,53.888888888888886
14400,128,105,75,61,41.66666666666667
14401,128,124,76,51,42.22222222222222
14402,128,21,73,70,40.55555555555556
14403,128,110,84,55,46.666666666666664
14404,128,17,88,63,48.888888888888886
14405,128,3,97,64,53.888888888888886
14406,128,95,80,59,44.44444444444444
14407,128,57,80,59,44.44444444444444
14408,128,70,77,62,42.77777777777778
14409,128,45,87,58,48.333333333333336
14410,128,23,86,54,47.77777777777778
14411,128,113,91,49,50.55555555555556
14412,128,105,84,60,46.666666666666664
14413,128,59,86,65,47.77777777777778
14414,128,71,83,53,46.111111111111114
14415,128,67,97,62,53.888888888888886
14416,128,1,94,78,52.22222222222223
14417,128,116,80,56,44.44444444444444
14418,128,5,83,61,46.111111111111114
14419,128,11,73,67,40.55555555555556
14420,128,13,82,56,45.55555555555556
14421,128,123,85,51,47.22222222222222
14422,128,51,92,67,51.11111111111111
14423,128,82,92,55,51.11111111111111
14424,128,85,83,54,46.111111111111114
14425,128,84,79,58,43.888888888888886
14426,128,65,84,56,46.666666666666664
14427,128,45,86,56,47.77777777777778
14428,128,45,74,66,41.11111111111111
14429,128,73,82,57,45.55555555555556
14430,128,29,89,61,49.44444444444444
14431,128,97,83,59,46.111111111111114
14432,128,41,90,61,50.0
14433,128,59,80,70,44.44444444444444
14434,128,121,80,57,44.44444444444444
14435,128,11,93,53,51.66666666666667
14436,128,126,86,53,47.77777777777778
14437,128,82,84,63,46.666666666666664
14438,128,53,90,50,50.0
14439,128,64,91,50,50.55555555555556
14440,128,114,86,63,47.77777777777778
14441,128,36,93,57,51.66666666666667
14442,128,116,76,52,42.22222222222222
14443,128,47,90,61,50.0
14444,128,21,80,64,44.44444444444444
14445,128,54,94,71,52.22222222222223
14446,128,22,82,58,45.55555555555556
14447,128,75,87,67,48.333333333333336
14448,128,33,76,55,42.22222222222222
14449,128,43,85,77,47.22222222222222
14450,128,85,73,61,40.55555555555556
14451,128,37,73,66,40.55555555555556
14452,128,121,86,59,47.77777777777778
14453,128,88,99,57,55.00000000000001
14454,128,81,82,57,45.55555555555556
14455,128,59,83,63,46.111111111111114
14456,128,65,75,65,41.66666666666667
14457,128,108,97,69,53.888888888888886
14458,128,41,77,70,42.77777777777778
14459,128,96,94,39,52.22222222222223
14460,128,65,92,55,51.11111111111111
14461,128,96,78,70,43.333333333333336
14462,128,70,76,64,42.22222222222222
14463,128,117,99,70,55.00000000000001
14464,128,63,79,64,43.888888888888886
14465,128,124,86,63,47.77777777777778
14466,128,93,86,64,47.77777777777778
14467,128,29,90,63,50.0
14468,128,22,97,59,53.888888888888886
14469,128,105,91,46,50.55555555555556
14470,128,80,87,54,48.333333333333336
14471,128,93,94,50,52.22222222222223
14472,128,73,88,44,48.888888888888886
14473,128,74,82,63,45.55555555555556
14474,128,111,88,62,48.888888888888886
14475,128,85,94,54,52.22222222222223
14476,128,90,84,52,46.666666666666664
14477,128,13,92,58,51.11111111111111
14478,128,54,88,65,48.888888888888886
14479,128,71,96,61,53.333333333333336
14480,128,64,82,65,45.55555555555556
14481,128,4,77,61,42.77777777777778
14482,128,67,83,55,46.111111111111114
14483,128,113,80,51,44.44444444444444
14484,128,70,89,60,49.44444444444444
14485,128,40,82,63,45.55555555555556
14486,128,86,85,69,47.22222222222222
14487,128,6,92,73,51.11111111111111
14488,128,33,84,54,46.666666666666664
14489,128,49,90,70,50.0
14490,128,121,79,58,43.888888888888886
14491,128,27,94,55,52.22222222222223
14492,128,5,86,71,47.77777777777778
14493,128,8,87,47,48.333333333333336
14494,128,4,90,74,50.0
14495,128,3,92,65,51.11111111111111
14496,128,11,85,50,47.22222222222222
14497,128,94,86,63,47.77777777777778
14498,128,50,99,68,55.00000000000001
14499,128,32,86,54,47.77777777777778
14500,128,116,90,67,50.0
14501,128,75,69,52,38.333333333333336
14502,128,104,87,55,48.333333333333336
14503,128,13,79,63,43.888888888888886
14504,128,16,80,60,44.44444444444444
14505,128,110,83,59,46.111111111111114
14506,128,6,81,59,45.0
14507,128,67,92,70,51.11111111111111
14508,128,86,76,70,42.22222222222222
14509,128,16,89,58,49.44444444444444
14510,128,67,94,49,52.22222222222223
14511,128,99,90,67,50.0
14512,128,91,86,50,47.77777777777778
14513,128,38,93,57,51.66666666666667
14514,128,39,76,60,42.22222222222222
14515,128,28,85,61,47.22222222222222
14516,128,72,81,60,45.0
14517,128,120,81,57,45.0
14518,128,67,75,65,41.66666666666667
14519,128,3,91,67,50.55555555555556
14520,128,52,80,66,44.44444444444444
14521,128,51,90,54,50.0
14522,128,103,91,63,50.55555555555556
14523,128,109,89,63,49.44444444444444
14524,128,39,82,59,45.55555555555556
14525,128,120,77,48,42.77777777777778
14526,128,27,92,63,51.11111111111111
14527,128,95,75,59,41.66666666666667
14528,128,116,92,56,51.11111111111111
14529,128,126,86,71,47.77777777777778
14530,128,64,91,69,50.55555555555556
14531,128,117,84,61,46.666666666666664
14532,128,86,92,46,51.11111111111111
14533,128,11,82,53,45.55555555555556
14534,128,7,85,57,47.22222222222222
14535,128,91,85,64,47.22222222222222
14536,128,28,74,59,41.11111111111111
14537,128,75,88,58,48.888888888888886
14538,128,110,100,58,55.55555555555556
14539,128,58,79,57,43.888888888888886
14540,128,42,77,73,42.77777777777778
14541,128,76,94,63,52.22222222222223
14542,128,10,98,53,54.44444444444444
14543,128,43,87,63,48.333333333333336
14544,128,51,80,53,44.44444444444444
14545,128,16,91,64,50.55555555555556
14546,128,18,84,59,46.666666666666664
14547,128,0,81,60,45.0
14548,128,67,94,63,52.22222222222223
14549,128,96,93,62,51.66666666666667
14550,128,81,95,58,52.77777777777778
14551,128,62,79,53,43.888888888888886
14552,128,88,87,66,48.333333333333336
14553,128,99,85,62,47.22222222222222
14554,128,83,88,57,48.888888888888886
14555,128,77,97,56,53.888888888888886
14556,128,73,89,62,49.44444444444444
14557,128,19,80,68,44.44444444444444
14558,128,65,94,60,52.22222222222223
14559,128,87,80,61,44.44444444444444
14560,128,7,84,53,46.666666666666664
14561,128,20,77,56,42.77777777777778
14562,128,47,95,67,52.77777777777778
14563,128,127,95,47,52.77777777777778
14564,128,104,86,62,47.77777777777778
14565,128,67,93,66,51.66666666666667
14566,128,41,83,47,46.111111111111114
14567,128,68,84,68,46.666666666666664
14568,128,43,79,50,43.888888888888886
14569,128,104,78,55,43.333333333333336
14570,128,28,94,56,52.22222222222223
14571,128,93,80,51,44.44444444444444
14572,128,32,94,56,52.22222222222223
14573,128,97,81,71,45.0
14574,128,106,81,51,45.0
14575,128,36,81,76,45.0
14576,128,57,76,53,42.22222222222222
14577,128,126,81,70,45.0
14578,128,33,80,60,44.44444444444444
14579,128,104,92,61,51.11111111111111
14580,128,46,81,68,45.0
14581,128,110,87,64,48.333333333333336
14582,128,105,95,57,52.77777777777778
14583,128,27,79,68,43.888888888888886
14584,128,38,81,55,45.0
14585,128,80,92,59,51.11111111111111
14586,128,86,77,63,42.77777777777778
14587,128,95,94,52,52.22222222222223
14588,128,123,89,59,49.44444444444444
14589,128,113,91,56,50.55555555555556
14590,128,23,83,55,46.111111111111114
14591,128,43,85,53,47.22222222222222
14592,128,112,90,68,50.0
14593,128,44,89,60,49.44444444444444
14594,128,121,81,45,45.0
14595,128,94,70,55,38.88888888888889
14596,128,78,93,54,51.66666666666667
14597,128,94,96,60,53.333333333333336
14598,128,42,89,63,49.44444444444444
14599,128,110,81,50,45.0
14600,128,119,91,56,50.55555555555556
14601,128,59,92,58,51.11111111111111
14602,128,76,89,72,49.44444444444444
14603,128,45,85,71,47.22222222222222
14604,128,91,88,55,48.888888888888886
14605,128,93,93,62,51.66666666666667
14606,128,102,92,59,51.11111111111111
14607,128,4,81,57,45.0
14608,128,67,90,58,50.0
14609,128,5,79,66,43.888888888888886
14610,128,85,89,70,49.44444444444444
14611,128,38,75,55,41.66666666666667
14612,128,1,92,77,51.11111111111111
14613,128,111,77,70,42.77777777777778
14614,128,82,79,62,43.888888888888886
14615,128,88,84,49,46.666666666666664
14616,128,78,92,57,51.11111111111111
14617,128,78,82,71,45.55555555555556
14618,128,6,83,69,46.111111111111114
14619,128,120,93,61,51.66666666666667
14620,128,78,95,57,52.77777777777778
14621,128,20,98,55,54.44444444444444
14622,128,3,93,63,51.66666666666667
14623,128,124,87,59,48.333333333333336
14624,128,17,87,68,48.333333333333336
14625,128,73,93,65,51.66666666666667
14626,128,0,93,67,51.66666666666667
14627,128,122,94,57,52.22222222222223
14628,128,7,83,53,46.111111111111114
14629,128,89,94,69,52.22222222222223
14630,128,62,102,57,56.666666666666664
14631,128,52,75,46,41.66666666666667
14632,128,67,88,56,48.888888888888886
14633,128,7,88,63,48.888888888888886
14634,128,28,83,62,46.111111111111114
14635,128,26,90,70,50.0
14636,128,59,87,55,48.333333333333336
14637,128,99,82,59,45.55555555555556
14638,128,95,87,62,48.333333333333336
14639,128,82,89,57,49.44444444444444
14640,128,34,81,80,45.0
14641,128,2,83,54,46.111111111111114
14642,128,13,82,54,45.55555555555556
14643,128,59,89,48,49.44444444444444
14644,128,30,87,63,48.333333333333336
14645,128,57,76,49,42.22222222222222
14646,128,77,92,53,51.11111111111111
14647,128,3,92,59,51.11111111111111
14648,128,90,88,60,48.888888888888886
14649,128,58,89,74,49.44444444444444
14650,128,94,84,67,46.666666666666664
14651,128,61,78,59,43.333333333333336
14652,128,55,85,74,47.22222222222222
14653,128,82,81,82,45.0
14654,128,57,89,67,49.44444444444444
14655,128,81,87,56,48.333333333333336
14656,128,31,92,57,51.11111111111111
14657,128,26,90,69,50.0
14658,128,14,81,70,45.0
14659,128,124,83,59,46.111111111111114
14660,128,105,85,66,47.22222222222222
14661,128,118,83,70,46.111111111111114
14662,128,34,97,59,53.888888888888886
14663,128,42,81,66,45.0
14664,128,86,87,56,48.333333333333336
14665,128,14,92,70,51.11111111111111
14666,128,16,81,52,45.0
14667,128,95,93,64,51.66666666666667
14668,128,46,91,69,50.55555555555556
14669,128,121,93,66,51.66666666666667
14670,128,97,87,64,48.333333333333336
14671,128,50,87,54,48.333333333333336
14672,128,14,100,60,55.55555555555556
14673,128,95,90,54,50.0
14674,128,15,72,57,40.0
14675,128,48,87,69,48.333333333333336
14676,128,124,77,73,42.77777777777778
